Time;ET0;Rn;soilT;airT;Hum vol suelo;Vel Viento;HR aire;Pp
3-19-2019 21:00;3.094;11.335;294.419;289.686;0.278;2.179;79.351;0
3-20-2019 21:00;3.069;10.91;294.273;289.673;0.278;1.989;77.127;0
3-21-2019 21:00;2.94;10.901;294.035;289.124;0.277;1.962;79.518;0
3-22-2019 21:00;2.812;10.164;293.62;288.844;0.276;1.821;77.669;0
3-23-2019 21:00;2.837;10.094;293.599;289.436;0.276;1.663;77.393;0
3-24-2019 21:00;2.812;9.664;293.774;289.792;0.276;1.831;76.656;0
3-25-2019 21:00;3.048;10.532;293.839;289.915;0.276;1.77;75.175;0
3-26-2019 21:00;3.177;11.174;293.792;289.731;0.276;2.016;75.787;0
3-27-2019 21:00;2.855;9.832;293.254;289.216;0.274;1.777;74.729;0
3-28-2019 21:00;2.155;7.462;293.008;288.3;0.275;1.736;79.195;0
3-29-2019 21:00;2.059;6.571;292.825;289.131;0.276;1.909;78.623;0
3-30-2019 21:00;3.13;10.26;293.187;290.756;0.279;1.916;73.603;0
3-31-2019 21:00;2.994;11.08;292.597;288.351;0.276;1.876;76.771;0
01-04-2019 21:00;3.538;11.616;293.111;290.656;0.279;2.07;70.796;0
02-04-2019 21:00;2.669;8.777;292.599;289.92;0.277;1.567;73.882;0
03-04-2019 21:00;3.798;11.011;292.909;292.36;0.279;1.833;62.468;0
04-04-2019 21:00;3.497;10.732;292.677;291.183;0.279;1.841;66.344;0
05-04-2019 21:00;3.329;10.33;292.558;290.517;0.279;2.291;69.789;0
06-04-2019 21:00;2.116;7.383;292.484;289.165;0.28;1.922;82.277;0
07-04-2019 20:00;2.895;10.82;292.463;289.14;0.281;2.131;80.603;0
08-04-2019 20:00;1.859;6.44;292.221;288.081;0.281;1.631;81.227;0
09-04-2019 20:00;2.748;10.201;292.076;288.392;0.281;1.854;78.95;0
10-04-2019 20:00;2.355;7.786;292.168;288.852;0.282;1.718;75.756;0
11-04-2019 20:00;2.739;9.473;291.957;288.605;0.281;1.612;73.625;0
12-04-2019 20:00;2.923;10.049;291.94;288.951;0.282;1.675;72.745;0
4-13-2019 20:00;2.249;8.958;290.882;286.2;0.279;1.98;82.078;0
4-14-2019 20:00;2.164;8.186;290.622;287.278;0.28;1.964;82.292;0
4-15-2019 20:00;2.265;8.898;291.076;287.788;0.283;1.703;84.639;0
4-16-2019 20:00;1.818;6.694;290.779;287.262;0.283;1.298;81.95;0
4-17-2019 20:00;2.181;7.206;290.933;288.332;0.285;1.683;76.173;0
4-18-2019 20:00;2.057;6.796;290.887;288.191;0.286;1.395;75.215;0
4-19-2019 20:00;2.258;7.581;290.984;288.321;0.287;1.432;74.533;0
4-20-2019 20:00;2.245;7.895;290.802;287.75;0.286;1.406;76.208;0
4-21-2019 20:00;2.064;6.863;290.886;288.358;0.287;1.133;73.374;0.082
4-22-2019 20:00;2.033;7.657;290.059;285.816;0.284;1.643;79.088;0.077
4-23-2019 20:00;2.106;5.977;290.164;287.974;0.286;1.734;69.336;0.064
4-24-2019 20:00;2.289;7.887;289.709;287.539;0.285;1.631;75.229;0.698
4-25-2019 20:00;2.075;7.486;289.788;287.742;0.287;1.857;81.319;0
4-26-2019 20:00;2.273;7.716;289.684;288.273;0.288;1.688;76.607;0
4-27-2019 20:00;1.79;7.3;289.667;286.031;0.289;1.733;86.427;0
4-28-2019 20:00;1.19;3.774;290.039;287.675;0.292;1.252;82.537;0
4-29-2019 20:00;1.994;6.311;290.31;288.569;0.295;1.879;77.775;0
4-30-2019 20:00;1.927;7.146;289.825;286.887;0.293;1.712;81.93;0
01-05-2019 20:00;2.102;7.627;290.103;287.617;0.295;1.717;80.713;0
02-05-2019 20:00;1.736;6.504;290.12;286.939;0.296;1.661;84.209;0
03-05-2019 20:00;1.572;5.568;290.191;287.245;0.297;1.486;83.118;0
04-05-2019 20:00;2.225;7.167;289.544;287.959;0.295;1.822;74.373;0
05-05-2019 20:00;1.178;3.941;289.614;286.725;0.296;1.516;84.77;0
06-05-2019 20:00;2.217;7.877;289.831;287.827;0.298;2.658;81.266;0
07-05-2019 20:00;0.891;3.234;289.133;284.802;0.296;1.537;88.429;0
08-05-2019 20:00;1.834;5.598;289.197;286.42;0.297;1.619;72.086;0
09-05-2019 20:00;1.442;5.654;287.695;282.759;0.29;1.796;81.43;0
10-05-2019 20:00;2.225;6.765;288.584;287.41;0.296;1.587;68.134;0
11-05-2019 20:00;1.767;5.759;287.781;285.401;0.292;1.629;73.811;0
12-05-2019 20:00;1.643;5.865;288.561;286.499;0.296;1.226;79.732;0
5-13-2019 20:00;1.589;5.535;287.622;285.107;0.293;1.572;78.304;0
5-14-2019 20:00;1.574;6.208;288.022;285.11;0.295;1.783;84.856;0
5-15-2019 20:00;0;0;288.229;282.198;0.296;0.842;93.469;0
5-16-2019 20:00;;;;;;;;0
5-17-2019 20:00;;;;;;;;0
5-18-2019 20:00;;;;;;;;0
5-19-2019 20:00;;;;;;;;0
5-20-2019 20:00;;;;;;;;0
5-21-2019 20:00;;;;;;;;0
5-22-2019 20:00;;;;;;;;0
5-23-2019 20:00;;;;;;;;0
5-24-2019 20:00;;;;;;;;0
5-25-2019 20:00;1.634;3.893;287.374;287.562;0.291;1.406;65.581;3.801
5-26-2019 20:00;1.129;2.006;287.714;287.061;0.291;1.385;68.968;0
5-27-2019 20:00;1.445;4.13;287.051;286.041;0.287;1.355;72.285;2.525
5-28-2019 20:00;1.716;5.216;286.888;285.476;0.286;1.356;68.694;0.842
5-29-2019 20:00;1.541;4.665;286.923;285.941;0.287;1.656;75.613;0
5-30-2019 20:00;1.209;3.671;286.937;285.546;0.289;1.424;78.635;0
5-31-2019 20:00;1.602;4.792;287.318;287.019;0.293;1.428;74.217;0
01-06-2019 20:00;1.585;3.698;286.781;287.654;0.293;1.268;63.522;0
02-06-2019 20:00;2.645;2.979;286.786;288.828;0.295;2.233;42.723;0
03-06-2019 20:00;1.233;4.968;286.872;283.953;0.297;2.078;87.473;0
04-06-2019 20:00;1.618;5.743;287.407;285.424;0.3;1.841;80.678;0
05-06-2019 20:00;1.045;3.745;286.05;282.904;0.295;1.516;82.99;0
06-06-2019 20:00;1.158;3.811;285.703;283.247;0.297;1.653;79.801;0
07-06-2019 20:00;1.069;3.927;286.447;284.265;0.305;0.961;82.384;0
08-06-2019 20:00;0.697;2.88;285.317;280.752;0.305;1;87.593;0
09-06-2019 20:00;1.399;3.433;285.561;284.789;0.311;2.001;72.905;0
10-06-2019 20:00;0.465;1.477;286.122;283.98;0.318;0.602;84.692;0
11-06-2019 20:00;1.35;4.369;285.693;283.894;0.319;1.436;75.391;0.004
12-06-2019 20:00;1.117;3.65;285.234;283.328;0.32;1.632;80.351;0.431
6-13-2019 20:00;1.23;4.07;285.363;283.741;0.324;1.519;78.707;0.544
6-14-2019 20:00;1.173;3.742;284.755;281.931;0.323;1.597;75.757;0.041
6-15-2019 20:00;1.196;3.409;283.798;281.6;0.323;1.283;67.071;0
6-16-2019 20:00;1.399;2.912;283.774;283.042;0.326;1.627;61.468;0
6-17-2019 20:00;1.446;2.885;283.391;284.484;0.327;0.914;41.863;0
6-18-2019 20:00;3.49;2.598;284.092;289.893;0.332;2.35;23.156;0
6-19-2019 20:00;1.125;3.451;285.773;285.432;0.342;1.438;80.366;0
6-20-2019 20:00;1.409;4.328;286.338;286.147;0.345;1.209;74.354;0
6-21-2019 20:00;1.597;3.572;285.201;284.539;0.339;1.936;65.655;0
6-22-2019 20:00;1.101;4.15;285.858;284.329;0.343;1.413;85.873;0
6-23-2019 20:00;0.754;1.953;286.59;285.618;0.346;0.996;79.115;0
6-24-2019 20:00;1.512;4.181;286.801;286.026;0.347;2.157;76.854;0
6-25-2019 20:00;1.274;4.373;286.344;284.718;0.345;1.393;80.304;0
6-26-2019 20:00;1.167;4.387;286.535;284.104;0.346;1.642;85.322;0
6-27-2019 20:00;1.441;4.297;286.75;285.103;0.347;1.431;72.997;0
6-28-2019 20:00;1.778;5.299;287.202;286.787;0.349;1.303;69.029;0
6-29-2019 20:00;0.564;1.563;285.817;282.042;0.341;1.19;83.699;0
6-30-2019 20:00;0.901;2.806;285.902;284.245;0.341;1.246;81.634;0
01-07-2019 20:00;0.918;3.142;286.412;283.749;0.343;1.469;84.78;9.058
02-07-2019 20:00;1.452;4.553;286.001;284.058;0.341;1.822;75.867;0
03-07-2019 20:00;0.973;3.839;285.2;282.103;0.336;1.214;84.715;0
04-07-2019 20:00;0.984;3.637;286.011;283.828;0.34;1.45;86.102;0
05-07-2019 20:00;1.577;4.605;286.392;285.909;0.344;1.847;75.192;0
06-07-2019 20:00;1.296;4.091;286.312;284.995;0.343;1.79;80.019;0
07-07-2019 20:00;0.911;2.879;286.987;285.349;0.345;1.044;81.627;0
08-07-2019 20:00;1.08;3.758;286.348;283.814;0.341;1.553;83.174;0
09-07-2019 20:00;1.012;3.92;285.311;282.331;0.336;1.521;85.153;0
10-07-2019 20:00;1.39;4.807;286.102;284.258;0.339;1.61;79.374;0
11-07-2019 20:00;1.368;3.782;285.586;283.981;0.336;2.173;75.984;0
12-07-2019 20:00;1.243;3.244;285.45;283.757;0.334;1.819;74.176;0
7-13-2019 20:00;1.041;3.165;284.786;282.387;0.33;1.372;75.934;0
7-14-2019 20:00;1.143;4.556;284.962;282.285;0.33;1.618;84.558;0
7-15-2019 20:00;1.48;4.914;286.143;284.85;0.334;1.437;76.288;0
7-16-2019 20:00;1.283;4.87;286.102;283.189;0.333;1.608;82.458;0
7-17-2019 20:00;1.488;5.19;285.85;284.09;0.331;1.594;77.814;0
7-18-2019 20:00;1.641;4.071;286.023;285.764;0.331;1.944;69.854;0
7-19-2019 20:00;1.106;4.189;286.28;283.727;0.33;1.508;85.327;0
7-20-2019 20:00;0.562;0.835;286.894;285.09;0.331;1.161;78.695;0
7-21-2019 20:00;1.015;3.047;286.465;284.085;0.328;1.508;80.247;6.149
7-22-2019 20:00;1.558;2.81;286.787;284.422;0.328;2.608;68.378;4.612
7-23-2019 20:00;1.564;4.408;286.336;283.911;0.326;1.486;66.337;0
7-24-2019 20:00;1.653;4.787;285.484;282.703;0.321;1.606;64.057;0
7-25-2019 20:00;2.107;4.179;284.916;285.288;0.318;1.835;51.377;0
7-26-2019 20:00;1.416;4.65;284.826;281.73;0.316;2.155;75.275;0
7-27-2019 20:00;1.757;5.977;286.01;284.301;0.32;2.066;75.992;0
7-28-2019 20:00;1.598;4.308;285.505;284.769;0.315;1.622;67.797;0
7-29-2019 20:00;3.444;3.866;285.996;290.588;0.314;2.36;33.221;0
7-30-2019 20:00;1.161;3.326;287.483;285.375;0.318;2.184;82.201;0
7-31-2019 20:00;1.498;5.555;287.08;284.459;0.314;1.96;82.409;0
01-08-2019 20:00;1.596;4.361;286.134;284.887;0.308;1.3;63.832;0
02-08-2019 20:00;2.972;3.145;286.185;288.474;0.306;2.308;35.08;0
03-08-2019 20:00;1.722;6.189;287.246;284.324;0.308;2.097;78.712;0
04-08-2019 20:00;1.951;5.903;287.679;285.79;0.308;1.729;69.445;0
05-08-2019 20:00;1.299;5.026;287.294;283.282;0.304;1.746;83.598;0
06-08-2019 20:00;1.462;4.995;287.374;284.141;0.302;1.898;79.145;0
07-08-2019 20:00;2.071;6.585;287.681;284.837;0.302;2.618;73.025;0
08-08-2019 20:00;2.274;5.22;287.532;285.008;0.301;2.534;60.174;0
09-08-2019 20:00;1.664;5.098;286.46;283.109;0.295;2.442;73.428;0
10-08-2019 20:00;1.662;5.423;287.174;284.436;0.297;1.864;74.975;0
11-08-2019 20:00;2.642;4.921;287.056;288.914;0.295;1.68;44.077;0
12-08-2019 20:00;4.751;3.793;287.865;292.32;0.297;3.191;24.243;0
8-13-2019 20:00;2.126;6.088;289.329;287.042;0.3;2.481;72.776;0
8-14-2019 20:00;2.287;7.367;289.686;286.819;0.299;2.273;73.57;0
8-15-2019 20:00;0.746;2.229;288.119;283.261;0.29;1.517;84.481;0
8-16-2019 20:00;1.993;6.895;288.05;284.864;0.29;2.24;75.537;0
8-17-2019 20:00;1.495;5.815;287.69;283.213;0.287;2.196;82.402;0
8-18-2019 20:00;1.803;6.672;287.818;284.387;0.287;2.448;79.948;0
8-19-2019 20:00;1.788;6.713;287.682;284.258;0.286;2.587;80.64;0
8-20-2019 20:00;1.737;6.044;288.332;285.315;0.288;1.92;78.535;0
8-21-2019 20:00;2.583;6.618;288.101;287.508;0.302;2.333;62.826;0
8-22-2019 20:00;1.925;7.363;289.324;285.655;0.379;2.377;82.228;0
8-23-2019 20:00;1.943;7.016;288.857;285.065;0.373;2.049;77.656;0
8-24-2019 20:00;2.238;7.329;289.06;286.651;0.37;2.436;75.104;0
8-25-2019 20:00;3.357;6.807;289.414;291.435;0.366;1.962;47.09;0
8-26-2019 20:00;4.257;6.927;290.117;291.808;0.364;2.737;38.901;0
8-27-2019 20:00;1.786;5.949;290.68;286.866;0.359;2.456;81.067;0
8-28-2019 20:00;1.822;7.19;289.689;284.794;0.349;2.12;82.427;0
8-29-2019 20:00;2.027;8.112;290.319;285.994;0.348;2.4;83.924;0
8-30-2019 20:00;2.005;7.47;290.582;285.699;0.344;2.241;80.252;0
8-31-2019 20:00;2.441;8.116;290.775;286.655;0.34;2.236;72.665;0
01-09-2019 20:00;1.882;6.627;290.558;285.301;0.335;2.025;77.693;0
02-09-2019 20:00;1.982;7.933;289.649;284.256;0.327;2.065;80.26;0
03-09-2019 20:00;2.363;8.889;289.939;285.43;0.325;2.572;77.271;0
04-09-2019 20:00;1.934;6.328;289.805;285.287;0.32;1.672;71.627;0
05-09-2019 20:00;2.64;8.873;290.184;285.76;0.318;2.506;69.903;0
06-09-2019 20:00;3.02;9.652;290.733;286.863;0.354;2.787;67.45;0
07-09-2019 20:00;1.206;3.909;289.748;283.888;0.396;1.878;80.876;0
08-09-2019 21:00;1.868;6.901;289.385;284.566;0.386;1.894;77.867;0
09-09-2019 21:00;2.354;8.951;288.814;283.949;0.378;2.617;74.361;0
10-09-2019 21:00;2.776;9.368;289.496;285.98;0.373;2.181;67.546;0
11-09-2019 21:00;2.883;8.886;289.272;285.856;0.364;2.611;63.911;0
12-09-2019 21:00;2.269;7.909;290.114;285.876;0.378;2.01;73.964;0
9-13-2019 21:00;2.932;9.979;290.822;286.284;0.392;2.588;68.98;0
9-14-2019 21:00;2.057;7.582;290.291;284.648;0.375;1.924;75.848;0
9-15-2019 21:00;2.251;9.434;290.585;285.006;0.385;2.531;82.23;0
9-16-2019 21:00;2.986;10.057;290.92;284.924;0.403;3.221;66.5;0
9-17-2019 21:00;2.63;9.562;289.604;283.139;0.393;2.472;66.223;0
9-18-2019 21:00;3.592;11.487;290.626;286.613;0.375;2.833;60.776;0
9-19-2019 21:00;2.702;9.776;289.84;285.072;0.354;2.151;69.53;0
9-20-2019 21:00;2.502;9.751;289.966;285.351;0.344;2.801;77.721;0
9-21-2019 21:00;2.614;9.417;290.871;286.909;0.34;2.111;75.118;0
9-22-2019 21:00;2.522;8.845;291.446;287.286;0.334;2.465;76.548;0
9-23-2019 21:00;2.495;10.05;291.13;285.355;0.325;2.816;79.306;0
9-24-2019 21:00;2.429;9.212;290.617;284.722;0.316;2.009;73.743;0
9-25-2019 21:00;3.076;11.082;291.039;286.377;0.312;2.347;69.984;0
9-26-2019 21:00;3.206;10.356;291.859;287.339;0.358;2.688;66.801;0
9-27-2019 21:00;2.813;11.042;291.488;285.579;0.366;2.474;75.513;0
9-28-2019 21:00;2.701;9.36;291.641;287.031;0.345;2.072;72.201;0
9-29-2019 21:00;2.746;9.706;291.773;286.819;0.333;2.387;73.481;0
9-30-2019 21:00;2.903;9.636;291.844;287.005;0.323;3.136;71.759;0
01-10-2019 21:00;3.077;11.055;291.215;285.959;0.31;2.514;69.164;0
02-10-2019 21:00;2.82;10.648;290.963;285.127;0.3;2.314;71.538;0
03-10-2019 21:00;2.788;11.417;290.698;284.606;0.333;2.553;75.524;0
04-10-2019 21:00;3.061;11.682;291.352;285.749;0.353;2.304;71.736;0
05-10-2019 21:00;3.234;11.271;291.283;287.334;0.328;2.919;71.028;0
06-10-2019 21:00;2.874;11.369;291.568;286.396;0.314;2.612;77.748;0
07-10-2019 21:00;3.183;12.013;291.978;287.531;0.303;2.518;75.519;0
08-10-2019 21:00;2.793;10.829;292.108;286.926;0.291;2.525;78.519;0
09-10-2019 21:00;2.567;9.637;291.941;286.625;0.28;2.368;77.719;0
10-10-2019 21:00;2.737;9.752;292;287.144;0.325;2.339;74.649;0
11-10-2019 21:00;3.103;11.762;292.501;287.173;0.347;2.506;75.421;0
12-10-2019 21:00;2.211;6.754;292.056;287.277;0.321;1.947;71.376;0
10-13-2019 21:00;3.502;10.662;291.856;288.7;0.305;2.259;61.889;0
10-14-2019 21:00;3.663;13.251;292.343;288.845;0.292;2.161;72.041;0
10-15-2019 21:00;3.383;13.095;293.559;287.271;0.295;2.59;74.944;0
10-16-2019 21:00;3.866;15.141;293.479;287.097;0.302;2.281;71.394;0
10-17-2019 21:00;3.572;14.881;293.176;286.14;0.343;2.348;75.311;0
10-18-2019 21:00;2.492;8.727;293.135;286.768;0.369;2.453;75.572;0
10-19-2019 21:00;4.721;17.099;293.848;288.227;0.345;2.836;63.606;0
10-20-2019 21:00;4.379;14.987;293.492;288.825;0.323;2.147;61.439;0
10-21-2019 21:00;3.771;14.125;294.43;288.305;0.309;2.461;72.789;0
10-22-2019 21:00;4.304;15.654;294.902;289.022;0.308;2.252;68.49;0
10-23-2019 21:00;3.841;15.013;294.485;288.019;0.394;2.201;74.505;0
10-24-2019 21:00;3.99;15.856;294.001;287.902;0.361;2.47;74.565;0
10-25-2019 21:00;3.397;14.35;293.658;286.654;0.333;2.339;79.257;0
10-26-2019 21:00;3.743;15.897;293.564;286.834;0.313;2.771;77.574;0
10-27-2019 21:00;3.85;14.929;293.974;287.853;0.298;2.431;73.38;0
10-28-2019 21:00;4.341;15.989;294.088;288.469;0.297;2.477;67.87;0
10-29-2019 21:00;4.321;15.621;294.054;288.576;0.346;2.322;66.479;0
10-30-2019 21:00;3.44;12.786;294.007;287.964;0.317;2.369;73.544;0
10-31-2019 21:00;4.139;15.625;294.389;288.403;0.298;2.336;70.922;0
01-11-2019 21:00;3.387;12.475;293.624;287.751;0.278;2.372;72.718;0
02-11-2019 21:00;3.346;12.08;294.183;288.665;0.268;2.76;74.995;0
03-11-2019 21:00;4.477;16.487;294.999;289.381;0.261;2.75;70.359;0
04-11-2019 21:00;4.012;15.548;295.028;288.441;0.253;2.487;74.154;0
05-11-2019 21:00;4.222;16.095;295.59;289.027;0.247;2.447;73.355;0
06-11-2019 21:00;4.139;16.154;295.587;288.682;0.241;2.297;74.719;0
07-11-2019 21:00;3.888;14.847;295.565;288.697;0.236;2.368;74.533;0
08-11-2019 21:00;4.313;15.706;295.807;289.836;0.232;2.167;71.143;0
09-11-2019 21:00;4.218;15.345;296.07;289.864;0.229;2.192;71.833;0
10-11-2019 21:00;4.78;16.462;296.389;290.77;0.225;2.214;66.112;0
11-11-2019 21:00;4.855;17.41;296.494;290.45;0.222;2.416;68.72;0
12-11-2019 21:00;4.054;15.036;296.074;289.082;0.218;2.271;72.183;0
11-13-2019 21:00;4.141;16.276;295.989;289.067;0.218;2.577;76.422;0
11-14-2019 21:00;3.79;13.502;295.889;290.137;0.288;1.922;73.183;0
11-15-2019 21:00;3.732;12.869;295.11;290.514;0.381;2.509;73.698;0
11-16-2019 21:00;4.594;17.275;294.753;289.86;0.362;2.221;72.535;0
11-17-2019 21:00;4.564;17.272;295.034;290.226;0.334;2.413;74.556;0
11-18-2019 21:00;4.642;16.333;295.531;291.209;0.315;2.295;70.677;0
11-19-2019 21:00;4.9;17.562;295.486;291.294;0.294;2.353;71.15;0
11-20-2019 21:00;4.496;15.062;296.052;291.793;0.28;2.29;69.265;0
11-21-2019 21:00;5.465;17.748;296.477;292.516;0.302;2.476;63.001;0
11-22-2019 21:00;4.532;15.444;295.755;290.408;0.345;2.205;65.707;0
11-23-2019 21:00;4.031;13.851;295.283;290.451;0.318;2.006;69.552;0
11-24-2019 21:00;4.954;16.784;295.798;291.62;0.301;2.546;67.334;0
11-25-2019 21:00;4.973;18.052;295.29;290.337;0.282;2.522;68.866;0
11-26-2019 21:00;5.253;17.842;295.307;291.001;0.268;2.655;63.819;0
11-27-2019 21:00;4.872;18.417;295.701;289.803;0.259;2.853;71.351;0
11-28-2019 21:00;4.611;15.646;295.966;290.484;0.252;2.828;67.079;0
11-29-2019 21:00;4.739;18.56;295.363;289.262;0.265;2.507;73.432;0
11-30-2019 21:00;4.14;15.078;295.545;290.122;0.311;2.021;72.983;0
01-12-2019 21:00;4.599;18.404;295.232;289.297;0.31;2.582;76.182;0
02-12-2019 21:00;5.1;19.347;295.595;290.022;0.311;2.625;71.071;0
03-12-2019 21:00;4.308;15.796;295.276;289.676;0.287;2.125;71.183;0
04-12-2019 21:00;4.311;16.202;295.445;289.654;0.269;2.466;73.63;0
05-12-2019 21:00;4.451;16.047;295.686;290.324;0.258;2.026;70.666;0
06-12-2019 21:00;4.535;16.516;295.828;290.168;0.249;2.195;70.874;0
07-12-2019 21:00;4.531;16.353;295.954;290.143;0.243;2.375;70.294;0
08-12-2019 21:00;4.689;17.408;296.02;289.81;0.239;2.449;70.751;0
09-12-2019 21:00;4.592;17.348;295.977;289.488;0.27;2.537;71.83;0
10-12-2019 21:00;0.053;0;295.048;286.646;0.318;1.247;83.202;0
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
